,geometry,site_id,name,id,code,type
239,POINT Z (11.865314018804648 78.92955607250599 84.31464888434857),10317,Ny-Alesund,10317M003,NYA1,GNSS
240,POINT Z (11.858637636975772 78.93033231066637 81.44564766902477),10317,Ny-Alesund,10317M008,NYA2,GNSS
241,POINT Z (7.554757247940614 58.00637809142783 45.855506516993046),10320,Tregde vannstan,10320M001,TGDE,GNSS
242,POINT Z (31.03119931396953 70.33637415576891 174.91515729110688),10322,DOMEN,10322M002,VARS,GNSS
243,POINT Z (5.59862682529156 59.017713453239764 104.93309571407735),10330,Stavanger,10330M001,STAS,GNSS
244,POINT Z (10.319160119129931 63.37138518846701 317.7863809829578),10331,Trondheim,10331M001,TRDS,GNSS
245,POINT Z (25.964933744954354 70.97706382940707 54.6038038469851),10345,Honningsvag,10345M001,HONS,GNSS
246,POINT Z (11.242156196539474 64.86371295300707 59.17141677998006),10363,Vikna,10363M001,VIKC,GNSS
247,POINT Z (31.104020600284873 70.37501347752891 25.42606167960912),10364,Vardo kai,10364M001,VAR1,GNSS
248,POINT Z (16.134820317927645 69.32605890276706 44.27100555319339),10365,Andenes,10365M001,AND1,GNSS
249,POINT Z (11.925520260211227 57.39530024043222 45.61598382331431),10402,Onsala,10402M004,ONSA,GNSS
250,POINT Z (11.924544114370201 57.395334756294645 44.50004736613482),10402,Onsala,10402M007,ONS1,GNSS
251,POINT Z (20.968451157732357 67.85735288855052 391.049556045793),10403,Kiruna - Jukkas,10403M002,KIRU,GNSS
252,POINT Z (17.258529734626983 60.59514508066655 75.5170817496255),10405,Martsbo,10405M002,MAR6,GNSS
253,POINT Z (21.060244112518756 67.87757716269925 498.11026946641505),10422,Kiruna - Esrang,10422M001,KIR0,GNSS
254,POINT Z (18.367320257046714 57.65387119769706 79.84908710978925),10423,Visby,10423M001,VIS0,GNSS
255,POINT Z (16.559934466377378 64.69784895691254 450.1087274681777),10424,Vilhelmina,10424M001,VIL0,GNSS
256,POINT Z (12.891352117767935 57.71495996327074 219.99707216303796),10425,Boras,10425M001,SPT0,GNSS
257,POINT Z (21.048294013100126 64.87919872977697 81.38504430279136),10426,Skellefteaa,10426M001,SKE0,GNSS
258,POINT Z (15.58903768845929 56.104242726443644 35.235555870458484),10432,Kungsholmsfort,10432M001,KUN0,GNSS
259,POINT Z (17.828919758038055 59.33780410525471 79.72874628100544),10434,Lovo,10434M001,LOV0,GNSS
260,POINT Z (20.89557493530063 63.985592174757194 31.519587581977248),10438,Ratan,10438M001,RAT0,GNSS
261,POINT Z (11.217930972700493 58.35346575273482 45.284456407651305),10439,Smogen,10439M001,SMO0,GNSS
262,POINT Z (16.96265806843395 58.48327450839803 37.56488712783903),10466,Arko,10466M002,ARO0,GNSS
263,POINT Z (17.427741301299214 62.37381553163484 150.1588474875316),10468,Vinberget,10468M001,VIB0,GNSS
264,POINT Z (11.891919190477369 57.72505298092501 131.45404263678938),10469,Biskopsgarden,10469M001,BIS0,GNSS
265,POINT Z (17.05865713192917 57.246952680716504 45.51916098501533),10470,Boda,10470M001,BOD0,GNSS
266,POINT Z (11.912193552817211 57.6502529282819 112.70238594058901),10471,Frolunda,10471M001,FRL0,GNSS
267,POINT Z (17.934079312765373 59.22172624361244 107.41132089868188),10472,Huddinge,10472M001,HDG0,GNSS
268,POINT Z (17.880047049996598 60.53489749439625 42.242962105199695),10473,Hallnas,10473M001,HNA0,GNSS
269,POINT Z (11.984509289702645 57.68022811663515 127.4295775135979),10474,Krokslatt,10474M001,KRO0,GNSS
270,POINT Z (18.069380685527054 59.349920979977064 75.31003331858665),10475,KTH,10475M001,KTH0,GNSS
271,POINT Z (18.07421391386585 59.318427197262636 91.3781203078106),10476,Mosebacke,10476M001,MOS0,GNSS
272,POINT Z (23.170030686323603 65.79591660684935 38.59918380342424),10477,Nyborg,10477M001,NYB0,GNSS
273,POINT Z (16.465363491769672 57.25193892733845 52.283032353036106),10478,Oskarshamn_C,10478M001,OKC0,GNSS
274,POINT Z (14.279361447884618 55.474885386695554 58.13834617752582),10479,Skillinge,10479M001,SKL0,GNSS
275,POINT Z (12.857947239228675 55.41376460114636 48.59113772958517),10480,Skanor,10480M001,SKN0,GNSS
276,POINT Z (11.181336226753853 58.936640961206045 76.7822952605784),10481,Stromstad,10481M001,STR0,GNSS
277,POINT Z (18.20559426517993 59.2219500341227 71.20602615829557),10482,Tyreso,10482M001,TYR0,GNSS
278,POINT Z (12.25712290269329 57.10126688957767 78.19393670279533),10483,Varberg,10483M001,VAR0,GNSS
279,POINT Z (13.836362228222475 55.43264667281075 51.03889069985598),10484,Ystad,10484M001,YST0,GNSS
280,POINT Z (12.018755416583854 57.720923700191065 118.40599421504885),10485,Bagaregarden,10485M001,BAG1,GNSS
281,POINT Z (17.13164748396735 60.666762209767874 56.240186370909214),10486,Gavle,10486M001,GAT1,GNSS
282,POINT Z (17.131682590606836 60.66677086490215 56.243690272793174),10486,Gavle,10486M002,GAV4,GNSS
283,POINT Z (17.132387149015354 60.666523503119706 55.73132797610015),10486,Gavle,10486M003,GAV5,GNSS
284,POINT Z (12.995750735505297 55.766945526800356 56.3708601873368),10487,Loddekopinge,10487M001,LDK0,GNSS
285,POINT Z (24.384175755323227 60.24196698944862 59.672495199367404),10503,Metsahovi,10503M002,METG,GNSS
286,POINT Z (24.39533435377196 60.21748114229258 94.60720882192254),10503,Metsahovi,10503M005,METZ,GNSS
287,POINT Z (24.394500467411014 60.217455884435104 79.18479186203331),10503,Metsahovi,10503M010,MET3,GNSS
288,POINT Z (24.39532389598988 60.21747328736743 94.65561041142792),10503,Metsahovi,10503S011,METS,GNSS
289,POINT Z (30.096162598523993 62.39117451444334 113.78098850045353),10512,Joensuu,10512M001,JOEN,GNSS
290,POINT Z (26.38928596338929 67.42078689673639 300.8364828536287),10513,Sodankyla / Pit,10513M002,SOD3,GNSS
291,POINT Z (20.384814626993325 60.03186914580201 23.65360006224364),10514,Degerby,10514M001,DEGE,GNSS
292,POINT Z (21.47268249100127 61.239656250221685 30.695501347072423),10518,Olkiluoto,10518M001,OLKI,GNSS
293,POINT Z (21.50579569153555 61.191025722964675 39.41061027813703),10518,Olkiluoto,10518M002,OLK2,GNSS
294,POINT Z (22.51006235270462 58.25563629833324 41.5275017991662),10604,Kuressaare,10604S001,KURE,GNSS
295,POINT Z (25.29867219491104 54.653144175988274 240.84149862639606),10801,Vilnius,10801M001,VLNS,GNSS
296,POINT Z (14.321810438236012 53.450266682936935 80.9137689229101),10908,Gellin,10908M001,GELL,GNSS
297,POINT Z (15.49348308212948 47.067131349442946 538.2936597224325),11001,GRAZ LUSTBUEHEL,11001M002,GRAZ,GNSS
298,POINT Z (11.386094838270186 47.31290639763316 2384.151556377299),11006,Innsbruck - Haf,11006S003,HFLK,GNSS
299,POINT Z (16.404254004781293 47.737871800519216 293.8203611848876),11030,Mattersburg,11030M001,MTBG,GNSS
300,POINT Z (23.394735534684923 42.55609568295151 1119.5304624224082),11101,Sofia,11101M002,SOFI,GNSS
301,POINT Z (19.281531711015113 47.789604385486484 291.7283433005214),11206,Penc,11206M006,PENC,GNSS
302,POINT Z (20.671352673313624 46.55522678269857 146.00669207051396),11207,OROSHAZA,11207M001,OROS,GNSS
303,POINT Z (26.12574347332151 44.46394595956365 143.21333344932646),11401,Bucarest,11401M001,BUCU,GNSS
304,POINT Z (26.912217830755083 46.562061931185525 219.13527309522033),11405,Bacau,11405M001,BACA,GNSS
305,POINT Z (23.557718564237675 47.65178853367828 270.8562773419544),11406,Baia Mare,11406M001,BAIA,GNSS
306,POINT Z (28.657533820462515 44.16150128769515 46.209688261151314),11407,Constanta,11407M001,COST,GNSS
307,POINT Z (18.43003253232494 40.12444258398071 121.86645763274282),11420,Giurgiu,11420M001,GIUR,GNSS
308,POINT Z (14.785625149754026 49.9137059860508 592.5928997844458),11502,Pecny - Ondrejo,11502M002,GOPE,GNSS
309,POINT Z (14.785609289704299 49.9136706827296 592.5981222176924),11502,Pecny - Ondrejo,11502M006,GOP6,GNSS
310,POINT Z (16.59284151029557 49.205895895531185 324.2812664853409),11503,Brno,11503M001,TUBO,GNSS
311,POINT Z (20.32293857563664 49.03471470372932 746.0289136115462),11515,Ganovce,11515M001,GANP,GNSS
312,POINT Z (18.110437091610443 42.649984904857014 454.2614148473367),11901,Dubrovnik,11901M001,DUBR,GNSS
313,POINT Z (18.1103201525948 42.65016724855329 457.9352196585387),11901,Dubrovnik,11901M002,DUB2,GNSS
314,POINT Z (18.6804870385955 45.560767948552666 153.88149114046246),11902,Osijek,11902M001,OSJE,GNSS
315,POINT Z (15.22759147766452 44.113177411531304 64.30527931172401),11905,Zadar,11905M001,ZADA,GNSS
316,POINT Z (21.03154184464321 52.09727617131589 141.43710448313504),12204,Jozefoslaw - Wa,12204M001,JOZE,GNSS
317,POINT Z (21.03235421197557 52.09783709320645 152.50553050730377),12204,Jozefoslaw - Wa,12204M002,JOZ2,GNSS
318,POINT Z (17.07345930638529 52.276958062080254 124.36117586307228),12205,Borowiec,12205M002,BOR1,GNSS
319,POINT Z (21.03534672403357 52.4759489612163 149.6186386719346),12207,Borowa Gora,12207M002,BOGO,GNSS
320,POINT Z (21.03521793154979 52.47499304786648 139.91459135245532),12207,Borowa Gora,12207M003,BOGI,GNSS
321,POINT Z (20.66994506301974 53.892401432133376 187.0357612799853),12209,Lamkowko,12209M001,LAMA,GNSS
322,POINT Z (17.062043094876028 51.11326228432871 180.81221737060696),12217,Wroclaw,12217M001,WROC,GNSS
323,POINT Z (22.29762167112702 48.63197902377073 232.0158980851993),12301,Uzhgorod,12301M001,UZHL,GNSS
324,POINT Z (24.058777081864267 56.94862086321293 34.73405626323074),12302,Riga,12302M002,RIGA,GNSS
325,POINT Z (37.223547577738614 56.02750732130835 254.9264382608235),12309,MENDELEEVO,12309M002,MDVO,GNSS
326,POINT Z (37.214507635275375 56.02149336676591 257.1071267109364),12309,MENDELEEVO,12309M005,MDVJ,GNSS
327,POINT Z (44.50293019279623 40.22645665755594 1194.746322279796),12312,Yerevan,12312M001,NSSP,GNSS
328,POINT Z (44.08558628162017 40.28571416925348 1222.1624822271988),12312,Yerevan,12312M002,ARUC,GNSS
329,POINT Z (104.31624406638879 52.21902361883939 502.3443170655519),12313,Irkoutsk,12313M001,IRKT,GNSS
330,POINT Z (104.31618595064597 52.2190200481549 502.04246969427913),12313,Irkoutsk,12313M002,IRKJ,GNSS
331,POINT Z (36.23901103792237 50.00510340063669 201.0377714522183),12314,Kharkiv,12314M001,KHAR,GNSS
332,POINT Z (83.23544835829763 54.84061099588646 123.10455366410315),12319,Novossibirsk,12319M001,NVSK,GNSS
333,POINT Z (69.29556940923474 41.32804950848282 439.6975677786395),12327,Tashkent,12327M001,TASH,GNSS
334,POINT Z (142.71672171677568 47.02973391195437 91.29166477918625),12329,Yuzhno-Sakhalin,12329M003,YSSK,GNSS
335,POINT Z (36.758632014574665 55.69928428618756 204.99491480086),12330,Zwenigorod,12330M001,ZWEN,GNSS
336,POINT Z (36.75839305961227 55.699283691264284 208.20427929516882),12330,Zwenigorod,12330M003,ZWE2,GNSS
337,POINT Z (66.88544856648888 39.134767345276906 622.4797986391932),12334,Kitab,12334M001,KIT3,GNSS
338,POINT Z (66.88673765604828 39.13338626182315 620.6461930740625),12334,Kitab,12334M004,KITG,GNSS
339,POINT Z (31.972843628296207 46.9727857005149 93.90677640493959),12335,Mykolaiv,12335M001,MIKL,GNSS
340,POINT Z (34.542933550189815 49.602614998630756 178.37576271779835),12336,Poltava,12336M001,POLV,GNSS
341,POINT Z (33.99098525693285 44.41326078983625 365.79708693455905),12337,Simeiz,12337M002,CRAO,GNSS
342,POINT Z (33.96946740723316 44.3928898887452 67.36932333558798),12337,Simeiz,12337M003,KTVL,GNSS
343,POINT Z (102.23498721511311 51.76970470336481 811.4122473476455),12338,Badary,12338M002,BADG,GNSS
344,POINT Z (74.69426839914381 42.67977047227079 1714.203406601213),12348,POLIGAN/BISHKEK,12348M001,POL2,GNSS
345,POINT Z (92.79383559347733 55.99324947174594 210.04327310156077),12349,Krasnoyarsk,12349M002,KSTU,GNSS
346,POINT Z (29.780878834065355 60.53286320734243 76.68728006351739),12350,Svetloe,12350M001,SVTL,GNSS
347,POINT Z (41.56506933115781 43.788393870970935 1166.2853422015905),12351,ZELENCHUKSKAYA,12351M001,ZECK,GNSS
348,POINT Z (77.0169016533585 43.178732359808606 1342.0158838992938),12352,Selezaschita,12352M001,SELE,GNSS
349,POINT Z (129.68030672071376 62.03095890413599 103.38795889820904),12353,YAKUTSK,12353M002,YAKT,GNSS
350,POINT Z (150.77002379245423 59.575751869456084 361.81456895545125),12354,MAGADAN,12354M001,MAG0,GNSS
351,POINT Z (158.60707643881437 53.066731147584186 210.2835772689432),12355,Petropavlovsk -,12355M002,PETP,GNSS
352,POINT Z (158.65013303425567 53.02329959615644 102.04929714929312),12355,Petropavlovsk -,12355M003,PETS,GNSS
353,POINT Z (30.496735395874776 50.364183955243796 226.31421055831015),12356,Kiev - Golosiiv,12356M001,GLSV,GNSS
354,POINT Z (74.5331824663215 42.854193321469964 744.8760508755222),12358,Bishkek,12358M003,BIK0,GNSS
355,POINT Z (128.86642531783082 71.63447253167926 47.06815290916711),12360,Tixi Seismic st,12360M001,TIXI,GNSS
356,POINT Z (135.04615840665792 48.521453195599946 130.4788006041199),12361,KHABAROVSK,12361M001,KHAJ,GNSS
357,POINT Z (58.56046085306465 56.42982208914351 247.57254244200885),12362,Arti,12362M001,ARTU,GNSS
358,POINT Z (166.43796479688055 68.07612788725417 456.13567920122296),12363,Bilibino,12363M001,BILI,GNSS
359,POINT Z (166.45338368539345 68.06531222405923 315.77505774609745),12363,Bilibino,12363M002,BILB,GNSS
360,POINT Z (88.3597862362316 69.3618331304261 47.92851617652923),12364,NORILSK,12364M001,NRIL,GNSS
361,POINT Z (36.56952849555588 55.11488013045851 182.66011617984623),12365,Obninsk/Moscow,12365M001,MOBN,GNSS
362,POINT Z (36.56971708997013 55.114883257707426 182.63436937518418),12365,Obninsk/Moscow,12365M002,MOBJ,GNSS
363,POINT Z (24.0144910897962 49.83558981052548 370.51149037852883),12366,Lviv,12366M001,SULP,GNSS
364,POINT Z (82.90913435333199 55.029924928343156 125.90677327476442),12367,"NOVOSIBIRSK, SN",12367M001,NOVJ,GNSS
365,POINT Z (82.9094916494452 55.030500975975166 149.930214619264),12367,"NOVOSIBIRSK, SN",12367M002,NOVM,GNSS
366,POINT Z (49.11924770230623 55.79078270041077 94.50513216201216),12374,Kazan Federal U,12374M001,KZN2,GNSS
367,POINT Z (39.06559187966928 44.09963229265989 81.16439566295594),12382,TUAPSE,12382M001,TUAP,GNSS
368,POINT Z (23.932434535528206 38.07855285576119 510.56674421578646),12602,Dionysos,12602M006,DYNG,GNSS
369,POINT Z (27.78078308923819 35.95148023003388 74.2862647920847),12615,Katavia,12615M002,KATC,GNSS
370,POINT Z (24.070559525014527 35.533189707049935 160.91031071078032),12617,Chania,12617M003,TUC2,GNSS
371,POINT Z (23.00372079865266 40.56681908886281 150.07699634507298),12619,Thessaloniki,12619M002,AUT1,GNSS
372,POINT Z (19.935541490388932 39.74635606539656 108.87521484773606),12627,Kassopei,12627M001,KASI,GNSS
373,POINT Z (20.67364004350932 38.78130044915501 451.33900087326765),12628,Spanochori,12628M001,SPAN,GNSS
374,POINT Z (22.111371225449172 37.03372631573002 60.44143549352884),12676,KALAMAI,12676M001,KALM,GNSS
375,POINT Z (25.1415033123101 35.32412740524087 90.78302619047463),12677,HERAKLION,12677M001,HERA,GNSS
376,POINT Z (21.46220936198807 37.678772756832196 55.437557155266404),12678,KATAKOLON,12678M001,PYRG,GNSS
377,POINT Z (12.605658748681478 35.499775943689656 57.791270330548286),12706,Lampedusa,12706M002,LAMP,GNSS
378,POINT Z (11.646817643336854 44.51995886840503 50.012218467891216),12711,Medicina,12711M003,MEDI,GNSS
379,POINT Z (8.921145726516782 44.419389032932564 155.52438332419842),12712,Genova,12712M002,GENO,GNSS
380,POINT Z (8.95933859426915 44.40267858451703 127.35893914662302),12712,Genova,12712M003,GENU,GNSS
381,POINT Z (14.989812342914945 36.8761119840327 126.20838251244277),12717,Noto,12717M003,NOTO,GNSS
382,POINT Z (14.989789626366186 36.87584618416111 126.33248234726489),12717,Noto,12717M004,NOT1,GNSS
383,POINT Z (13.763522799670925 45.709758535911625 323.41194354277104),12718,TRIESTE,12718M003,TRIE,GNSS
384,POINT Z (7.639407489148977 45.01513382308497 316.6185272652656),12724,Torino I,12724S001,IENG,GNSS
385,POINT Z (8.972755000430066 39.1359133164327 238.3563178172335),12725,Cagliari,12725M003,CAGL,GNSS
386,POINT Z (8.97276087751567 39.135891351348164 237.9860682496801),12725,Cagliari,12725M004,CAGZ,GNSS
387,POINT Z (16.704462174223245 40.64913336793426 535.6514972876757),12734,Matera,12734M008,MATE,GNSS
388,POINT Z (16.704548929925597 40.649063786018786 534.5219331914559),12734,Matera,12734M009,MAT1,GNSS
389,POINT Z (16.70464708549968 40.64902168395041 535.7168915374205),12734,Matera,12734M010,MATG,GNSS
390,POINT Z (16.704548974079447 40.649063747481726 534.5279924292117),12734,Matera,12734M011,MATZ,GNSS
391,POINT Z (12.331987161242306 45.43698380368582 67.08579604607075),12741,VENEZIA,12741M001,VENE,GNSS
392,POINT Z (11.89606465879271 45.41115514464503 64.69115822482854),12750,PADOVA,12750S001,PADO,GNSS
393,POINT Z (11.33679950654308 46.49902523632317 329.15027381759137),12751,Bolzano,12751M001,BZRG,GNSS
394,POINT Z (11.599157585791438 44.832951667178904 66.15744259301573),12756,FERRARA,12756M001,UNFE,GNSS
395,POINT Z (13.350250932663432 42.368241204445354 713.0716076809913),12757,L AQUILA,12757M001,AQUI,GNSS
396,POINT Z (11.09912965152293 43.885564031725586 119.9481654483825),12760,PRATO,12760M001,PRAT,GNSS
397,POINT Z (12.493261057821442 41.89311504775178 120.56279284134507),12772,ROME - S. Pietr,12772M001,M0SE,GNSS
398,POINT Z (4.359221742858779 50.797819475322115 149.67897749319673),13101,Brussels Ukkle,13101M004,BRUS,GNSS
399,POINT Z (4.35856545630035 50.79806391119017 158.13777911290526),13101,Brussels Ukkle,13101M010,BRUX,GNSS
400,POINT Z (5.144885348078278 50.00150348490504 369.9198762746528),13102,Redu,13102M001,REDU,GNSS
401,POINT Z (5.2453119835532425 50.68987609816961 187.87698518298566),13114,Waremme,13114M001,WARE,GNSS
402,POINT Z (-64.96921286849353 18.343331936889292 4.418334488756955),13140,Saint-Vith,13140M001,VITH,GNSS
403,POINT Z (-2.6404877032714666 53.34480732906474 88.43215375579894),13208,Daresbury,13208S001,DARE,GNSS
404,POINT Z (0.3362738754905454 50.86731520350305 76.4859156915918),13212,Herstmonceux Ca,13212M007,HERS,GNSS
405,POINT Z (0.3343557690402568 50.86748090850646 83.33719838503748),13212,Herstmonceux Ca,13212M010,HERT,GNSS
406,POINT Z (-3.2947866647201036 55.92478715211344 119.07082261145115),13217,EDINBURGH,13217S001,EDIN,GNSS
407,POINT Z (-4.126179646408671 50.41647173312596 175.57948464062065),13229,Plymouth,13229M001,PMTH,GNSS
408,POINT Z (-0.3396343266670382 51.42098220105147 72.63541814591736),13234,TEDDINGTON,13234M003,NPLD,GNSS
409,POINT Z (-1.2838877941601425 51.45374498752925 163.01383129600435),13235,HERMITAGE,13235S001,HRM1,GNSS
410,POINT Z (-0.9051239084827329 51.117613573084654 139.63384257629514),13235,HERMITAGE,13235S002,OAK2,GNSS
411,POINT Z (0.7434135333964816 51.44568220142308 53.29519833717495),13236,SHEERNESS,13236M001,SHEE,GNSS
412,POINT Z (-5.542786017552215 50.10303079489063 64.516087917611),13273,Bartinney,13273M103,NEWL,GNSS
413,POINT Z (-1.1112010411155113 50.8023305139863 56.558444099500775),13289,Portsmouth,13289M003,PMTG,GNSS
414,POINT Z (-1.6854939134930034 55.21279180864269 144.44705491419882),13299,Morpeth,13299S001,MORP,GNSS
415,POINT Z (-5.3649871294059395 36.14817748200753 45.631976005621254),13301,Gibraltar,13301M001,GIBR,GNSS
416,POINT Z (-6.205643664098974 36.46434701572632 84.15459276828915),13402,SAN FERNANDO,13402M004,SFER,GNSS
417,POINT Z (-6.206262733974082 36.46426916549036 73.6698536677286),13402,SAN FERNANDO,13402M006,ROAP,GNSS
418,POINT Z (-6.206275199615178 36.46335083698188 83.20721801463515),13402,SAN FERNANDO,13402M007,ROAG,GNSS
419,POINT Z (-3.951976945269286 40.44359476060078 647.3225442506373),13406,VILLAFRANCA,13406M001,VILL,GNSS
420,POINT Z (-4.249656711673915 40.42916335982968 829.511911819689),13407,Madrid-Robledo,13407S012,MADR,GNSS
421,POINT Z (-4.367851452750887 40.45342988374082 775.8058017119765),13408,Cebreros,13408M001,CEBR,GNSS
