,geometry_type,site_id,id,title,thumbnail,url,filename,orbitNumber,ron,orbit,platform,geometry
27,Polygon,10003,ec295205-630e-551e-8930-136ec9bc0014,S2B_MSIL1C_20220714T104629_N0400_R051_T31TCJ_20220714T125457.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/07/14/S2B_MSIL1C_20220714T104629_N0400_R051_T31TCJ_20220714T125457.SAFE/S2B_MSIL1C_20220714T104629_N0400_R051_T31TCJ_20220714T125457-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/ec295205-630e-551e-8930-136ec9bc0014,/eodata/Sentinel-2/MSI/L1C/2022/07/14/S2B_MSIL1C_20220714T104629_N0400_R051_T31TCJ_20220714T125457.SAFE,27962,51,DESCENDING,S2B,"POLYGON ((0.49592859290379 44.225964154763, 0.53677232313667 43.238262553327, 1.8886830141923 43.259391910537, 1.8702372867615 44.247830683969, 0.49592859290379 44.225964154763))"
28,Polygon,10003,bf37c4c0-1876-5d47-a205-204b9f1da5e7,S2A_MSIL2A_20220709T105041_N0509_R051_T31TCJ_20221214T145059.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/07/09/S2A_MSIL2A_20220709T105041_N0509_R051_T31TCJ_20221214T145059.SAFE/S2A_MSIL2A_20220709T105041_N0509_R051_T31TCJ_20221214T145059-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/bf37c4c0-1876-5d47-a205-204b9f1da5e7,/eodata/Sentinel-2/MSI/L2A/2022/07/09/S2A_MSIL2A_20220709T105041_N0509_R051_T31TCJ_20221214T145059.SAFE,36799,51,DESCENDING,S2A,"POLYGON ((0.495928592903789 44.2259641547634, 0.536772323136669 43.2382625533271, 1.8886830141923 43.2593919105371, 1.87023728676149 44.2478306839688, 0.495928592903789 44.2259641547634))"
29,Polygon,10003,afe07aa6-2814-5d36-9d29-67277371a24b,S2A_MSIL1C_20220709T105041_N0509_R051_T31TCJ_20220709T143311.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/07/09/S2A_MSIL1C_20220709T105041_N0509_R051_T31TCJ_20220709T143311.SAFE/S2A_MSIL1C_20220709T105041_N0509_R051_T31TCJ_20220709T143311-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/afe07aa6-2814-5d36-9d29-67277371a24b,/eodata/Sentinel-2/MSI/L1C/2022/07/09/S2A_MSIL1C_20220709T105041_N0509_R051_T31TCJ_20220709T143311.SAFE,36799,51,DESCENDING,S2A,"POLYGON ((0.495928592903789 44.2259641547634, 0.536772323136669 43.2382625533271, 1.8886830141923 43.2593919105371, 1.87023728676149 44.2478306839688, 0.495928592903789 44.2259641547634))"
30,Polygon,10003,f27d6cdc-94c8-592b-a94e-c7722dfa8dae,S2B_MSIL1C_20220724T104629_N0400_R051_T31TCJ_20220724T113446.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/07/24/S2B_MSIL1C_20220724T104629_N0400_R051_T31TCJ_20220724T113446.SAFE/S2B_MSIL1C_20220724T104629_N0400_R051_T31TCJ_20220724T113446-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/f27d6cdc-94c8-592b-a94e-c7722dfa8dae,/eodata/Sentinel-2/MSI/L1C/2022/07/24/S2B_MSIL1C_20220724T104629_N0400_R051_T31TCJ_20220724T113446.SAFE,28105,51,ASCENDING,S2B,"POLYGON ((1.6804004294682 43.256136608865, 1.8886830141923 43.259391910537, 1.8702372867615 44.247830683969, 0.49592859290379 44.225964154763, 0.52662627229022 43.483618954717, 0.61434181121137 43.468052862529, 0.61462630739003 43.468857137259, 0.88331376006509 43.419282542419, 0.8832791959181 43.419186111203, 0.88330250678557 43.419181809151, 0.88325535030042 43.419049980621, 0.8834161490336 43.419020306869, 0.88318311303608 43.418367989511, 0.90032604025424 43.415197350028, 0.90037935617834 43.415346340183, 1.1685299121816 43.363220503245, 1.1684588354519 43.363024339054, 1.1844082789598 43.359758082013, 1.1846844388897 43.360517605894, 1.1854897941961 43.360352231004, 1.1854997889043 43.36037980937, 1.452321664565 43.305586597034, 1.4520848625106 43.304941089483, 1.4522183622279 43.304913750323, 1.4520883956489 43.304559544228, 1.6804004294682 43.256136608865))"
31,Polygon,10003,5420e51f-131d-5ea9-9189-d34d35261436,S2B_MSIL2A_20220724T104629_N0400_R051_T31TCJ_20220724T123114.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/07/24/S2B_MSIL2A_20220724T104629_N0400_R051_T31TCJ_20220724T123114.SAFE/S2B_MSIL2A_20220724T104629_N0400_R051_T31TCJ_20220724T123114-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/5420e51f-131d-5ea9-9189-d34d35261436,/eodata/Sentinel-2/MSI/L2A/2022/07/24/S2B_MSIL2A_20220724T104629_N0400_R051_T31TCJ_20220724T123114.SAFE,28105,51,ASCENDING,S2B,"POLYGON ((1.6804004294682 43.256136608865, 1.8886830141923 43.259391910537, 1.8702372867615 44.247830683969, 0.49592859290379 44.225964154763, 0.52662627229022 43.483618954717, 0.61434181121137 43.468052862529, 0.61462630739003 43.468857137259, 0.88331376006509 43.419282542419, 0.8832791959181 43.419186111203, 0.88330250678557 43.419181809151, 0.88325535030042 43.419049980621, 0.8834161490336 43.419020306869, 0.88318311303608 43.418367989511, 0.90032604025424 43.415197350028, 0.90037935617834 43.415346340183, 1.1685299121816 43.363220503245, 1.1684588354519 43.363024339054, 1.1844082789598 43.359758082013, 1.1846844388897 43.360517605894, 1.1854897941961 43.360352231004, 1.1854997889043 43.36037980937, 1.452321664565 43.305586597034, 1.4520848625106 43.304941089483, 1.4522183622279 43.304913750323, 1.4520883956489 43.304559544228, 1.6804004294682 43.256136608865))"
32,Polygon,10003,69f49a1b-43ef-5d5d-b646-9db4749b4efd,S2B_MSIL2A_20220803T104629_N0400_R051_T31TCJ_20220803T122243.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/08/03/S2B_MSIL2A_20220803T104629_N0400_R051_T31TCJ_20220803T122243.SAFE/S2B_MSIL2A_20220803T104629_N0400_R051_T31TCJ_20220803T122243-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/69f49a1b-43ef-5d5d-b646-9db4749b4efd,/eodata/Sentinel-2/MSI/L2A/2022/08/03/S2B_MSIL2A_20220803T104629_N0400_R051_T31TCJ_20220803T122243.SAFE,28248,51,ASCENDING,S2B,"POLYGON ((0.49592859290379 44.225964154763, 0.53677232313667 43.238262553327, 1.8886830141923 43.259391910537, 1.8702372867615 44.247830683969, 0.49592859290379 44.225964154763))"
33,Polygon,10003,88fdb08b-583c-5b74-8a1f-d5f66c829e1f,S2B_MSIL1C_20220803T104629_N0400_R051_T31TCJ_20220803T113612.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/08/03/S2B_MSIL1C_20220803T104629_N0400_R051_T31TCJ_20220803T113612.SAFE/S2B_MSIL1C_20220803T104629_N0400_R051_T31TCJ_20220803T113612-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/88fdb08b-583c-5b74-8a1f-d5f66c829e1f,/eodata/Sentinel-2/MSI/L1C/2022/08/03/S2B_MSIL1C_20220803T104629_N0400_R051_T31TCJ_20220803T113612.SAFE,28248,51,ASCENDING,S2B,"POLYGON ((0.49592859290379 44.225964154763, 0.53677232313667 43.238262553327, 1.8886830141923 43.259391910537, 1.8702372867615 44.247830683969, 0.49592859290379 44.225964154763))"
34,Polygon,10003,16c98f8e-3a35-5c97-b7fd-95a7c20a9166,S2A_MSIL1C_20220808T104631_N0400_R051_T31TCJ_20220808T160946.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/08/08/S2A_MSIL1C_20220808T104631_N0400_R051_T31TCJ_20220808T160946.SAFE/S2A_MSIL1C_20220808T104631_N0400_R051_T31TCJ_20220808T160946-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/16c98f8e-3a35-5c97-b7fd-95a7c20a9166,/eodata/Sentinel-2/MSI/L1C/2022/08/08/S2A_MSIL1C_20220808T104631_N0400_R051_T31TCJ_20220808T160946.SAFE,37228,51,DESCENDING,S2A,"POLYGON ((0.51104256563883 43.860471214002, 0.53677232313667 43.238262553327, 1.8886830141923 43.259391910537, 1.8824561591762 43.593066196764, 1.8744077390026 43.594772310225, 1.8741598057567 43.594109308011, 1.8718048390827 43.594606577604, 1.8717910567244 43.594569718623, 1.8715413215857 43.594622365068, 1.871490888783 43.594487566022, 1.6004064703393 43.65168285569, 1.6008570999206 43.652902813217, 1.3159518448048 43.711178014311, 1.3160516713901 43.711451699058, 1.2995863596899 43.714828036824, 1.2993715356483 43.71423879396, 1.299342615683 43.714244414839, 1.299225628887 43.713923306444, 1.296633635852 43.714426991382, 1.2964925043577 43.71403977406, 1.0262685450105 43.766503181059, 1.0264750211704 43.767077024042, 1.0264258501384 43.767086571449, 1.0267400072048 43.76795925214, 1.0128168688719 43.770527660279, 1.0126950064455 43.770188658786, 0.74239115096182 43.820137920498, 0.74248281265982 43.820396315861, 0.73662497142614 43.821476914699, 0.72437796714698 43.823647483409, 0.72421248760894 43.823180844836, 0.72393384331237 43.823230334329, 0.72377126403201 43.82277151811, 0.7207903556561 43.823302084055, 0.72075314240807 43.823197148447, 0.51104256563883 43.860471214002))"
35,Polygon,10003,0fe544ce-2f9f-59f8-8c0d-b069c48c042d,S2A_MSIL1C_20220828T104631_N0400_R051_T31TCJ_20220828T161043.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/08/28/S2A_MSIL1C_20220828T104631_N0400_R051_T31TCJ_20220828T161043.SAFE/S2A_MSIL1C_20220828T104631_N0400_R051_T31TCJ_20220828T161043-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/0fe544ce-2f9f-59f8-8c0d-b069c48c042d,/eodata/Sentinel-2/MSI/L1C/2022/08/28/S2A_MSIL1C_20220828T104631_N0400_R051_T31TCJ_20220828T161043.SAFE,37514,51,DESCENDING,S2A,"POLYGON ((0.51126372793724 43.855122967036, 0.53677232313667 43.238262553327, 1.8886830141923 43.259391910537, 1.8825645225114 43.587259403703, 1.8788998073694 43.588082845961, 1.878978671281 43.588292797742, 1.8644662609967 43.591368387842, 1.8642012562134 43.590659637766, 1.8616799817394 43.59119189699, 1.8616473217397 43.591104473737, 1.8615422447683 43.591126623924, 1.8615009124055 43.591016193813, 1.590417969223 43.648205534464, 1.5908079279737 43.649260439021, 1.5908998209354 43.649509497715, 1.3057329494732 43.707819624211, 1.3058163712494 43.708047513895, 1.2895929340005 43.711373246406, 1.2892547537595 43.710445070711, 1.2865264175137 43.710975187616, 1.2863704180104 43.710547112275, 1.0161643021955 43.763000161345, 1.0166920044233 43.764466672871, 1.0025870284808 43.767068672377, 1.0024861569731 43.766789137206, 0.73219796047165 43.816727148244, 0.7322719237297 43.816934746012, 0.72107038099035 43.819001137957, 0.71427741309756 43.820204594487, 0.71410418040804 43.819715755811, 0.7139909215984 43.81973586493, 0.71382203006043 43.819259424594, 0.71084732470826 43.819788668492, 0.71080611549026 43.819672634064, 0.51126372793724 43.855122967036))"
36,Polygon,10003,43e26710-89d6-5b59-8728-808e1c7b38ef,S2A_MSIL1C_20220828T104631_N0400_R051_T31TCJ_20220828T143127.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/08/28/S2A_MSIL1C_20220828T104631_N0400_R051_T31TCJ_20220828T143127.SAFE/S2A_MSIL1C_20220828T104631_N0400_R051_T31TCJ_20220828T143127-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/43e26710-89d6-5b59-8728-808e1c7b38ef,/eodata/Sentinel-2/MSI/L1C/2022/08/28/S2A_MSIL1C_20220828T104631_N0400_R051_T31TCJ_20220828T143127.SAFE,37514,51,ASCENDING,S2A,"POLYGON ((1.8859522733693 43.40572227998, 1.8702372867615 44.247830683969, 0.49592859290379 44.225964154763, 0.51866526124748 43.676135732963, 0.55553428700669 43.669577371397, 0.65490080230812 43.65195691956, 0.65489081922915 43.651928225489, 0.65837241691798 43.651284247974, 0.66944839249944 43.649314023617, 0.66974468550669 43.650147357268, 0.66975699701575 43.650145084627, 0.66977298790236 43.650190020736, 0.93939800482356 43.60043537309, 0.93921036006372 43.599913517102, 0.94207038864115 43.599385314365, 0.94198336977193 43.599143023922, 0.94200126176627 43.599139716921, 0.94189297242413 43.598842559136, 0.95910168917409 43.59565953007, 0.95921663605372 43.595983784483, 1.2282870499715 43.543668841383, 1.2281520054883 43.543292827092, 1.2414473276324 43.540571251877, 1.2418185256977 43.541589568709, 1.5100341888799 43.486489571128, 1.5099963451677 43.486388250993, 1.5099984182237 43.486387825338, 1.5099038562312 43.486134505339, 1.5125030079636 43.485600986508, 1.5123737871945 43.485255012531, 1.5124955586334 43.485230046352, 1.5124453653715 43.485097489396, 1.5126369639375 43.485058268841, 1.5125719397144 43.48488167085, 1.8106196720589 43.421655244538, 1.8130819400793 43.421101667071, 1.8134688132396 43.42213270946, 1.8134993281167 43.42212578775, 1.8135013559249 43.422131195762, 1.8859522733693 43.40572227998))"
37,Polygon,10003,b6f4a3e9-49b7-53ce-bbc7-ad95a3f1cc25,S2A_MSIL2A_20220828T104631_N0400_R051_T31TCJ_20220828T184000.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/08/28/S2A_MSIL2A_20220828T104631_N0400_R051_T31TCJ_20220828T184000.SAFE/S2A_MSIL2A_20220828T104631_N0400_R051_T31TCJ_20220828T184000-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/b6f4a3e9-49b7-53ce-bbc7-ad95a3f1cc25,/eodata/Sentinel-2/MSI/L2A/2022/08/28/S2A_MSIL2A_20220828T104631_N0400_R051_T31TCJ_20220828T184000.SAFE,37514,51,ASCENDING,S2A,"POLYGON ((1.8859522733693 43.40572227998, 1.8702372867615 44.247830683969, 0.49592859290379 44.225964154763, 0.51866526124748 43.676135732963, 0.55553428700669 43.669577371397, 0.65490080230812 43.65195691956, 0.65489081922915 43.651928225489, 0.65837241691798 43.651284247974, 0.66944839249944 43.649314023617, 0.66974468550669 43.650147357268, 0.66975699701575 43.650145084627, 0.66977298790236 43.650190020736, 0.93939800482356 43.60043537309, 0.93921036006372 43.599913517102, 0.94207038864115 43.599385314365, 0.94198336977193 43.599143023922, 0.94200126176627 43.599139716921, 0.94189297242413 43.598842559136, 0.95910168917409 43.59565953007, 0.95921663605372 43.595983784483, 1.2282870499715 43.543668841383, 1.2281520054883 43.543292827092, 1.2414473276324 43.540571251877, 1.2418185256977 43.541589568709, 1.5100341888799 43.486489571128, 1.5099963451677 43.486388250993, 1.5099984182237 43.486387825338, 1.5099038562312 43.486134505339, 1.5125030079636 43.485600986508, 1.5123737871945 43.485255012531, 1.5124955586334 43.485230046352, 1.5124453653715 43.485097489396, 1.5126369639375 43.485058268841, 1.5125719397144 43.48488167085, 1.8106196720589 43.421655244538, 1.8130819400793 43.421101667071, 1.8134688132396 43.42213270946, 1.8134993281167 43.42212578775, 1.8135013559249 43.422131195762, 1.8859522733693 43.40572227998))"
38,Polygon,10003,eef5be3a-d580-5514-96bd-f2662bd771ca,S2B_MSIL1C_20220922T104649_N0400_R051_T31TCJ_20220922T125326.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/09/22/S2B_MSIL1C_20220922T104649_N0400_R051_T31TCJ_20220922T125326.SAFE/S2B_MSIL1C_20220922T104649_N0400_R051_T31TCJ_20220922T125326-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/eef5be3a-d580-5514-96bd-f2662bd771ca,/eodata/Sentinel-2/MSI/L1C/2022/09/22/S2B_MSIL1C_20220922T104649_N0400_R051_T31TCJ_20220922T125326.SAFE,28963,51,DESCENDING,S2B,"POLYGON ((0.49592859290379 44.225964154763, 0.53677232313667 43.238262553327, 1.8886830141923 43.259391910537, 1.8702372867615 44.247830683969, 0.49592859290379 44.225964154763))"
39,Polygon,10003,d544e2dd-8730-5029-91d4-4e19ff33bdae,S2A_MSIL1C_20220629T104631_N0400_R051_T31TCJ_20220629T160858.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/06/29/S2A_MSIL1C_20220629T104631_N0400_R051_T31TCJ_20220629T160858.SAFE/S2A_MSIL1C_20220629T104631_N0400_R051_T31TCJ_20220629T160858-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/d544e2dd-8730-5029-91d4-4e19ff33bdae,/eodata/Sentinel-2/MSI/L1C/2022/06/29/S2A_MSIL1C_20220629T104631_N0400_R051_T31TCJ_20220629T160858.SAFE,36656,51,DESCENDING,S2A,"POLYGON ((0.50091887383949 44.105286918779, 0.53677232313667 43.238262553327, 1.8886830141923 43.259391910537, 1.8778925722659 43.83761205515, 1.6768808578804 43.879989044065, 1.6773762911531 43.881317186305, 1.6772447106706 43.881345104919, 1.6772614328945 43.881389948063, 1.6771011516108 43.881423984468, 1.6771656825009 43.881597162231, 1.3912083845658 43.94001791084, 1.3913492839015 43.940401096473, 1.3859546897371 43.941502739747, 1.3751701376702 43.943596499707, 1.3747239633412 43.942384542958, 1.3720079186151 43.94291201326, 1.371857239297 43.942502935207, 1.1006350887942 43.995125240624, 1.1008505690199 43.995717540339, 1.1008335817455 43.995720836361, 1.1012196527307 43.996782441298, 1.0869657572658 43.999549754711, 1.0868196622795 43.999146840198, 0.81552290672209 44.049247668589, 0.81554402515924 44.049306661844, 0.80729495554385 44.050767138179, 0.79776644677535 44.052526783928, 0.79774197409222 44.052458468715, 0.79758906118095 44.052485541549, 0.79740712954425 44.051978129787, 0.79731113926859 44.05199516214, 0.79714392221856 44.051528585008, 0.79406635027782 44.05207585936, 0.79402757285498 44.051967671301, 0.51986395653079 44.100652256966, 0.52006141176007 44.101210410685, 0.51993733798015 44.101232452633, 0.52024333733481 44.102097100476, 0.50091887383949 44.105286918779))"
40,Polygon,10004,59fdc9ee-d8a0-5f0f-9540-e02d87267709,S2A_MSIL1C_20220310T112121_N0400_R037_T30UUU_20220310T134147.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/03/10/S2A_MSIL1C_20220310T112121_N0400_R037_T30UUU_20220310T134147.SAFE/S2A_MSIL1C_20220310T112121_N0400_R037_T30UUU_20220310T134147-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/59fdc9ee-d8a0-5f0f-9540-e02d87267709,/eodata/Sentinel-2/MSI/L1C/2022/03/10/S2A_MSIL1C_20220310T112121_N0400_R037_T30UUU_20220310T134147.SAFE,35069,37,DESCENDING,S2A,"POLYGON ((-5.7193604 48.720914869468, -5.6675415 47.734155602347, -4.2036133 47.758855372549, -4.2270203 48.746480444728, -5.7193604 48.720914869468))"
41,Polygon,10004,ac71fb64-ce4f-5c8a-80ef-b206f5d27e2e,S2B_MSIL1C_20220325T112109_N0400_R037_T30UUU_20220325T133609.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/03/25/S2B_MSIL1C_20220325T112109_N0400_R037_T30UUU_20220325T133609.SAFE/S2B_MSIL1C_20220325T112109_N0400_R037_T30UUU_20220325T133609-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/ac71fb64-ce4f-5c8a-80ef-b206f5d27e2e,/eodata/Sentinel-2/MSI/L1C/2022/03/25/S2B_MSIL1C_20220325T112109_N0400_R037_T30UUU_20220325T133609.SAFE,26375,37,DESCENDING,S2B,"POLYGON ((-5.084076 48.731798024697, -5.7193604 48.720914869468, -5.6675415 47.734155602347, -4.2036133 47.758855372549, -4.222931 48.574980925284, -4.308197 48.591895706021, -4.3081665 48.591932741369, -4.325226 48.595317495025, -4.3255615 48.59451676262, -4.325653 48.594536375216, -4.325989 48.59377087935, -4.620178 48.649235443455, -4.6199646 48.649749077532, -4.620056 48.649766437802, -4.619568 48.650917064406, -4.638489 48.654301793559, -4.63855 48.654169593081, -4.933136 48.706949986933, -4.933136 48.706974681282, -4.951996 48.710348209253, -4.9521484 48.709989007222, -4.9522705 48.710012747769, -4.952484 48.709520733721, -4.9528503 48.709582203993, -4.952881 48.709462202662, -4.9529724 48.709475880224, -4.9529724 48.709467616267, -4.953003 48.709474221637, -4.953125 48.70922477624, -5.084076 48.731798024697))"
42,Polygon,10004,8aa1db28-2a45-544a-8862-2a313a847376,S2B_MSIL1C_20220325T112109_N0400_R037_T30UUU_20220325T120437.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/03/25/S2B_MSIL1C_20220325T112109_N0400_R037_T30UUU_20220325T120437.SAFE/S2B_MSIL1C_20220325T112109_N0400_R037_T30UUU_20220325T120437-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/8aa1db28-2a45-544a-8862-2a313a847376,/eodata/Sentinel-2/MSI/L1C/2022/03/25/S2B_MSIL1C_20220325T112109_N0400_R037_T30UUU_20220325T120437.SAFE,26375,37,DESCENDING,S2B,"POLYGON ((-4.218628 48.393567110314, -4.2270203 48.746480444728, -5.7193604 48.720914869468, -5.7160645 48.658008519545, -5.635956 48.645580528838, -5.635895 48.645714055861, -5.6345825 48.645502164177, -5.6344604 48.645741214466, -5.3353577 48.598047619481, -5.3355713 48.597559474533, -5.3354187 48.597534818217, -5.335541 48.597224660525, -5.317566 48.594121398208, -5.021179 48.543159434163, -5.02124 48.542998558321, -5.0136414 48.541635883365, -5.0028076 48.539765298733, -5.0026245 48.540253518702, -5.0025635 48.540241831536, -5.002533 48.540302336198, -4.70874 48.487757759794, -4.7088013 48.487565598777, -4.7086487 48.48753782869, -4.7087708 48.487271361336, -4.708557 48.487234960193, -4.708679 48.486950765314, -4.689789 48.483559361966, -4.6896057 48.483984342378, -4.396637 48.428731993331, -4.3968506 48.428273731055, -4.379822 48.424894499106, -4.3795776 48.425464982927, -4.3795166 48.425453325726, -4.379486 48.425518186294, -4.378662 48.425352338328, -4.3786316 48.425411190215, -4.218628 48.393567110314))"
43,Polygon,10004,7d5342b7-7902-5a4f-ac76-d6a31e173b3d,S2B_MSIL2A_20220325T112109_N0400_R037_T30UUU_20220325T130020.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/03/25/S2B_MSIL2A_20220325T112109_N0400_R037_T30UUU_20220325T130020.SAFE/S2B_MSIL2A_20220325T112109_N0400_R037_T30UUU_20220325T130020-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/7d5342b7-7902-5a4f-ac76-d6a31e173b3d,/eodata/Sentinel-2/MSI/L2A/2022/03/25/S2B_MSIL2A_20220325T112109_N0400_R037_T30UUU_20220325T130020.SAFE,26375,37,DESCENDING,S2B,"POLYGON ((-4.218628 48.393567110314, -4.2270203 48.746480444728, -5.7193604 48.720914869468, -5.7160645 48.658008519545, -5.635956 48.645580528838, -5.635895 48.645714055861, -5.6345825 48.645502164177, -5.6344604 48.645741214466, -5.3353577 48.598047619481, -5.3355713 48.597559474533, -5.3354187 48.597534818217, -5.335541 48.597224660525, -5.317566 48.594121398208, -5.021179 48.543159434163, -5.02124 48.542998558321, -5.0136414 48.541635883365, -5.0028076 48.539765298733, -5.0026245 48.540253518702, -5.0025635 48.540241831536, -5.002533 48.540302336198, -4.70874 48.487757759794, -4.7088013 48.487565598777, -4.7086487 48.48753782869, -4.7087708 48.487271361336, -4.708557 48.487234960193, -4.708679 48.486950765314, -4.689789 48.483559361966, -4.6896057 48.483984342378, -4.396637 48.428731993331, -4.3968506 48.428273731055, -4.379822 48.424894499106, -4.3795776 48.425464982927, -4.3795166 48.425453325726, -4.379486 48.425518186294, -4.378662 48.425352338328, -4.3786316 48.425411190215, -4.218628 48.393567110314))"
